CLIENTNUM,Attrition_Flag,Customer_Age,Dependent_count,Education_Level,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_F,Gender_M,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single
711890808,1,42.0,3,1.0,0.0,0.0,36,4,2,2,2526.0,2048,478.0,0.716,4267,72,0.8,0.811,1,0,0,1,0
718751133,1,36.0,2,0.0,0.0,0.0,26,4,1,4,3182.0,2435,747.0,0.868,1670,30,0.765,0.765,1,0,0,1,0
718877883,0,44.0,3,0.0,0.0,0.0,36,3,1,1,5644.0,2517,3127.0,0.86,2440,44,0.76,0.446,1,0,0,0,1
780382008,1,42.0,4,0.0,0.0,1.0,32,6,3,2,13719.0,1384,12335.0,1.201,3774,63,0.658,0.101,1,0,0,0,1
715971108,1,51.0,4,1.0,3.0,0.0,42,3,2,3,34516.0,1763,32753.0,1.266,1550,41,1.05,0.051,0,1,0,0,1
771638733,0,49.0,3,2.0,1.0,0.0,37,5,2,3,4354.0,0,4354.0,0.738,2750,59,0.686,0.0,0,1,0,0,1
718108758,1,43.0,2,0.0,1.0,0.0,36,3,1,2,6039.0,1759,4280.0,0.479,4538,86,0.654,0.291,0,1,0,0,1
711578658,1,56.0,2,0.0,1.0,0.0,49,1,3,3,6380.0,2517,3863.0,0.706,13945,97,1.064,0.395,1,0,0,1,0
795920358,1,33.0,2,0.0,0.0,0.0,27,3,2,3,7185.0,0,7185.0,1.504,2679,45,0.8,0.0,1,0,0,1,0
772935108,1,,1,0.0,2.0,1.0,38,3,2,3,34516.0,802,33714.0,0.899,1823,27,0.8,0.023,0,1,1,0,0
719105433,1,48.0,3,1.0,0.0,0.0,38,3,3,3,6448.0,1087,5361.0,0.868,4990,85,0.667,0.169,1,0,0,0,1
720559908,1,58.0,2,0.0,0.0,1.0,46,6,1,4,11684.0,653,11031.0,0.622,4900,61,0.743,0.056,1,0,1,0,0
716230158,1,35.0,3,1.0,1.0,0.0,36,4,1,4,7234.0,2000,5234.0,0.754,4272,83,0.596,0.276,1,0,0,1,0
719749083,1,63.0,0,2.0,0.0,0.0,54,5,2,0,7098.0,2224,4874.0,0.864,3465,59,0.788,0.313,0,1,0,0,1
712037358,1,30.0,0,0.0,1.0,0.0,23,3,3,2,5146.0,1773,3373.0,0.879,1509,45,0.667,0.345,0,1,0,1,0
715622508,0,52.0,2,0.0,2.0,0.0,41,6,4,3,7904.0,0,7904.0,0.712,2094,32,0.231,0.0,0,1,0,1,0
719074308,1,37.0,3,1.0,0.0,0.0,27,4,2,0,1438.3,687,751.3,0.778,4621,73,1.147,0.478,1,0,0,1,0
708682908,1,43.0,4,0.0,0.0,0.0,28,2,2,1,2838.0,1934,904.0,0.873,8644,87,0.554,0.681,1,0,0,0,1
789023508,1,46.0,3,0.0,2.0,0.0,33,4,1,3,34516.0,1099,33417.0,0.816,15490,110,0.618,0.032,0,1,0,1,0
709272333,1,59.0,1,0.0,0.0,0.0,45,6,3,3,9899.0,2023,7876.0,0.445,4579,73,0.622,0.204,1,0,1,0,0
719768658,1,,0,1.0,0.0,1.0,24,2,3,1,34516.0,2032,32484.0,0.82,14544,104,0.705,0.059,1,0,0,1,0
797414733,1,37.0,3,1.0,0.0,0.0,31,3,3,4,2005.0,1517,488.0,0.729,2439,61,0.848,0.757,1,0,0,0,1
713229633,0,45.0,0,0.0,1.0,0.0,30,3,2,4,2759.0,0,2759.0,0.535,2061,47,0.424,0.0,1,0,0,1,0
718919433,1,52.0,4,1.0,0.0,0.0,36,2,3,3,4440.0,1149,3291.0,0.842,14973,112,0.723,0.259,1,0,0,0,1
711535158,0,46.0,1,1.0,0.0,0.0,35,5,3,3,2197.0,461,1736.0,0.636,1955,42,0.448,0.21,1,0,0,0,1
768624258,0,55.0,2,1.0,0.0,0.0,49,2,1,2,1583.0,234,1349.0,0.639,2541,36,0.385,0.148,1,0,0,0,1
757837458,1,59.0,2,0.0,0.0,0.0,52,4,2,4,3578.0,663,2915.0,0.674,4065,79,0.646,0.185,1,0,0,0,1
771783333,0,49.0,1,0.0,1.0,0.0,37,6,2,2,2173.0,0,2173.0,0.652,2379,57,0.781,0.0,1,0,1,0,0
715999608,1,53.0,2,0.0,0.0,0.0,36,4,1,2,2377.0,1649,728.0,0.93,1378,26,1.167,0.694,1,0,0,1,0
715583283,1,34.0,0,1.0,0.0,0.0,13,4,1,4,7942.0,2087,5855.0,0.754,4068,66,0.61,0.263,1,0,0,1,0
780881358,1,35.0,3,1.0,1.0,1.0,17,6,3,2,16659.0,0,16659.0,1.012,2551,74,0.609,0.0,0,1,0,0,1
709730508,1,39.0,0,0.0,0.0,0.0,27,6,3,3,17531.0,0,17531.0,0.8,4563,61,0.743,0.0,1,0,0,0,1
720683958,1,41.0,4,0.0,2.0,2.0,36,6,2,2,34516.0,0,34516.0,0.742,4077,67,0.763,0.0,0,1,1,0,0
721425558,1,52.0,2,1.0,3.0,0.0,37,2,3,2,14543.0,0,14543.0,0.788,1536,37,0.423,0.0,0,1,0,0,1
714124983,1,57.0,2,0.0,2.0,0.0,48,6,4,3,13457.0,1044,12413.0,0.722,3303,66,0.737,0.078,0,1,0,0,1
771288258,1,48.0,3,0.0,1.0,0.0,36,6,2,2,2545.0,1894,651.0,0.911,4660,68,0.789,0.744,1,0,0,0,1
717551358,1,63.0,0,1.0,1.0,0.0,55,4,1,4,3556.0,2517,1039.0,0.983,2279,56,0.6,0.708,0,1,0,1,0
712609533,1,32.0,1,0.0,2.0,0.0,15,2,2,1,3371.0,1530,1841.0,0.828,13432,118,0.815,0.454,0,1,0,0,1
717529233,0,40.0,3,1.0,0.0,0.0,30,4,3,2,3319.0,0,3319.0,0.262,4840,44,0.375,0.0,1,0,0,0,1
790149483,1,42.0,3,0.0,1.0,0.0,35,2,3,3,8566.0,1484,7082.0,0.807,4195,89,0.854,0.173,0,1,0,0,1
716349183,1,58.0,1,0.0,0.0,0.0,36,5,2,3,4784.0,0,4784.0,0.905,2160,54,0.929,0.0,1,0,0,1,0
794719983,0,44.0,4,0.0,0.0,0.0,38,2,2,3,2616.0,2505,111.0,0.828,2576,42,0.5,0.958,1,0,0,0,1
779100408,1,33.0,1,2.0,0.0,0.0,15,6,2,0,1741.0,1328,413.0,0.69,2629,61,0.649,0.763,1,0,0,1,0
808756458,1,47.0,3,1.0,2.0,0.0,42,6,3,3,13189.0,1205,11984.0,0.708,3821,83,0.66,0.091,0,1,0,1,0
716639058,1,51.0,2,1.0,3.0,0.0,40,4,3,3,26308.0,0,26308.0,0.647,3278,53,0.828,0.0,0,1,0,0,1
714262533,1,28.0,0,0.0,0.0,0.0,36,3,4,2,3524.0,1306,2218.0,0.8,4252,78,0.814,0.371,1,0,0,1,0
718920708,1,35.0,3,1.0,1.0,0.0,25,5,3,3,5240.0,1451,3789.0,1.198,2172,38,0.81,0.277,0,1,0,1,0
718379358,1,39.0,1,0.0,2.0,1.0,28,3,1,3,34516.0,2017,32499.0,0.93,8453,90,0.731,0.058,0,1,0,0,1
711452583,1,43.0,4,1.0,0.0,0.0,36,6,5,1,2778.0,2517,261.0,0.796,4575,60,0.714,0.906,1,0,0,0,1
772658658,1,57.0,2,0.0,1.0,0.0,47,6,3,4,2248.0,0,2248.0,0.735,4439,77,0.54,0.0,0,1,0,0,1
720085233,0,51.0,2,2.0,0.0,0.0,40,6,3,4,8930.0,2517,6413.0,0.661,2167,38,0.357,0.282,1,0,1,0,0
710288883,1,40.0,1,1.0,0.0,0.0,32,4,1,5,8749.0,1654,7095.0,0.695,5054,73,0.553,0.189,1,0,0,1,0
768928833,1,37.0,2,0.0,2.0,0.0,31,3,2,4,7304.0,0,7304.0,1.144,2717,63,0.703,0.0,0,1,0,1,0
710944608,1,39.0,3,1.0,2.0,0.0,31,6,2,4,8434.0,2222,6212.0,0.691,1414,27,0.929,0.263,0,1,0,0,1
773108958,1,55.0,2,0.0,1.0,0.0,48,4,1,1,3011.0,2138,873.0,0.565,4439,75,0.875,0.71,1,0,0,1,0
779491908,1,47.0,4,2.0,0.0,0.0,29,5,2,1,8644.0,1391,7253.0,0.896,4272,59,0.686,0.161,1,0,0,0,1
712419708,1,56.0,2,2.0,0.0,0.0,48,6,1,2,4930.0,2259,2671.0,1.134,2194,53,0.606,0.458,1,0,0,1,0
710509758,1,36.0,4,1.0,3.0,0.0,36,5,3,3,28200.0,765,27435.0,0.68,2507,64,0.641,0.027,0,1,0,0,1
738195708,1,47.0,2,1.0,2.0,0.0,40,6,1,3,16741.0,1225,15516.0,0.641,3608,56,0.514,0.073,0,1,1,0,0
708193008,1,41.0,4,0.0,2.0,0.0,30,3,3,4,14480.0,0,14480.0,0.703,1616,43,0.654,0.0,0,1,0,0,1
708195633,1,40.0,2,0.0,2.0,1.0,32,5,2,3,34516.0,1182,33334.0,0.613,2440,54,0.543,0.034,0,1,0,0,1
716662683,1,55.0,2,0.0,0.0,0.0,45,6,2,3,3185.0,1820,1365.0,0.965,5069,81,1.025,0.571,1,0,0,0,1
716991933,0,53.0,3,0.0,0.0,0.0,35,6,3,1,9786.0,0,9786.0,0.701,820,25,0.562,0.0,1,0,0,0,1
715533108,1,31.0,0,0.0,0.0,0.0,20,4,3,4,4712.0,955,3757.0,0.855,2568,62,0.59,0.203,1,0,0,0,1
789477483,1,40.0,5,0.0,0.0,0.0,31,6,3,1,4433.0,1488,2945.0,0.669,3847,76,0.9,0.336,1,0,0,0,1
715993608,1,51.0,2,1.0,3.0,0.0,41,6,3,2,26714.0,2517,24197.0,0.758,1686,50,0.724,0.094,0,1,0,0,1
713379258,1,32.0,1,0.0,0.0,0.0,36,1,1,2,4097.0,1293,2804.0,0.671,15925,100,0.786,0.316,1,0,0,1,0
713158083,0,56.0,2,0.0,3.0,0.0,46,2,4,4,7327.0,0,7327.0,0.598,2185,41,0.864,0.0,0,1,0,0,1
713412558,1,39.0,4,2.0,0.0,0.0,22,3,3,1,5454.0,1108,4346.0,1.021,2674,67,0.675,0.203,1,0,0,1,0
818248383,1,33.0,2,2.0,1.0,0.0,28,3,3,3,4049.0,0,4049.0,0.898,1742,35,1.5,0.0,0,1,0,1,0
714148758,1,34.0,2,2.0,0.0,0.0,27,2,3,3,1726.0,1398,328.0,1.009,5228,68,0.7,0.81,1,0,0,1,0
816528333,1,64.0,0,0.0,0.0,0.0,56,6,6,1,2609.0,1115,1494.0,0.753,4546,59,0.903,0.427,1,0,0,0,1
717181833,1,39.0,1,1.0,0.0,1.0,30,5,2,2,10190.0,891,9299.0,0.678,3768,59,0.967,0.087,1,0,0,0,1
711780108,1,46.0,4,2.0,0.0,0.0,38,4,3,2,4120.0,1578,2542.0,0.379,4792,81,0.588,0.383,1,0,1,0,0
709858533,1,29.0,2,1.0,0.0,0.0,20,4,1,2,2462.0,2021,441.0,0.966,2320,57,0.676,0.821,0,1,1,0,0
806752533,1,27.0,1,2.0,0.0,0.0,22,4,1,3,2965.0,1635,1330.0,0.7,2553,59,0.553,0.551,1,0,0,0,1
710490708,1,,3,0.0,2.0,0.0,36,4,1,3,17686.0,0,17686.0,0.733,2047,46,0.533,0.0,0,1,0,0,1
755399433,1,43.0,3,0.0,2.0,0.0,36,6,1,2,28634.0,926,27708.0,0.622,4549,68,0.659,0.032,0,1,0,1,0
709986633,1,29.0,1,0.0,1.0,0.0,36,3,1,3,1438.3,0,1438.3,0.742,2144,41,0.577,0.0,0,1,0,1,0
716432658,1,48.0,3,0.0,0.0,0.0,36,5,2,1,1438.3,0,1438.3,0.646,4490,65,0.625,0.0,1,0,0,1,0
715710708,1,,2,0.0,1.0,0.0,37,6,3,2,18085.0,747,17338.0,0.681,4583,76,0.52,0.041,0,1,0,1,0
741344808,1,39.0,2,1.0,0.0,0.0,32,4,2,4,5634.0,2057,3577.0,1.399,2905,63,0.969,0.365,1,0,0,1,0
717251508,1,37.0,1,0.0,3.0,0.0,17,1,1,3,34516.0,0,34516.0,0.776,14127,116,0.731,0.0,0,1,0,1,0
720595083,1,40.0,3,0.0,0.0,0.0,30,4,2,3,1620.0,1278,342.0,0.595,4530,69,1.029,0.789,1,0,0,1,0
708701358,1,39.0,2,0.0,0.0,0.0,36,3,2,3,2370.0,2031,339.0,0.889,4000,79,0.975,0.857,1,0,0,0,1
709283358,0,43.0,4,0.0,0.0,0.0,29,6,2,3,2895.0,0,2895.0,0.663,2473,42,0.273,0.0,1,0,0,1,0
720551733,0,46.0,4,2.0,0.0,0.0,26,3,3,6,15195.0,0,15195.0,0.726,2631,41,0.64,0.0,1,0,0,1,0
711881733,1,55.0,1,1.0,0.0,0.0,46,3,3,3,1606.0,0,1606.0,0.855,4548,76,0.652,0.0,1,0,0,1,0
716244033,0,44.0,3,1.0,1.0,0.0,33,2,3,3,7266.0,906,6360.0,0.676,1741,27,0.421,0.125,0,1,0,1,0
719564208,0,46.0,1,0.0,1.0,0.0,30,3,2,1,7195.0,0,7195.0,1.035,2751,47,1.136,0.0,1,0,0,0,1
720776508,1,44.0,2,2.0,1.0,0.0,25,4,3,2,4210.0,0,4210.0,1.224,4248,65,0.857,0.0,1,0,0,0,1
715690908,1,46.0,3,1.0,0.0,1.0,39,4,3,2,12222.0,1260,10962.0,1.138,3418,78,0.733,0.103,1,0,0,0,1
711456108,0,46.0,4,0.0,1.0,0.0,39,5,3,3,1438.3,819,619.3,0.786,2488,44,0.692,0.569,1,0,0,1,0
712337208,1,59.0,2,0.0,0.0,0.0,46,2,3,2,23731.0,1890,21841.0,0.677,13647,93,0.576,0.08,1,0,0,0,1
789563658,1,64.0,0,1.0,0.0,1.0,56,5,4,4,12155.0,0,12155.0,0.446,4618,60,0.875,0.0,0,1,0,0,1
789603183,1,48.0,4,0.0,1.0,0.0,41,4,1,3,9728.0,0,9728.0,0.806,3756,57,0.727,0.0,0,1,1,0,0
720892833,1,50.0,3,1.0,1.0,0.0,39,5,3,2,12610.0,1123,11487.0,0.853,4199,67,0.595,0.089,1,0,0,1,0
718961208,1,43.0,3,1.0,0.0,0.0,32,5,3,3,4204.0,0,4204.0,1.073,3799,85,0.604,0.0,1,0,0,0,1
719493858,1,52.0,2,1.0,0.0,0.0,43,5,2,2,8203.0,654,7549.0,0.588,2910,63,0.909,0.08,1,0,0,1,0
720475233,1,,2,0.0,0.0,0.0,43,6,2,3,2927.0,1412,1515.0,0.763,1474,26,0.857,0.482,1,0,0,1,0
711184983,1,41.0,5,0.0,2.0,0.0,29,6,2,1,11191.0,0,11191.0,0.808,3839,73,0.78,0.0,0,1,1,0,0
709990983,1,49.0,3,2.0,1.0,0.0,36,6,2,2,5918.0,842,5076.0,0.56,1292,26,0.733,0.142,1,0,0,1,0
712036383,0,49.0,4,0.0,1.0,0.0,30,6,3,3,18418.0,0,18418.0,0.918,9980,68,0.744,0.0,0,1,0,0,1
717265983,1,44.0,4,0.0,0.0,0.0,36,3,2,0,9908.0,2066,7842.0,0.463,3749,80,0.667,0.209,1,0,1,0,0
779701983,1,49.0,3,1.0,1.0,0.0,32,1,3,3,5400.0,1426,3974.0,0.595,4643,80,0.702,0.264,1,0,0,0,1
771354633,1,58.0,1,1.0,2.0,0.0,45,5,3,4,1854.0,1480,374.0,0.853,3292,73,0.921,0.798,0,1,0,0,1
808675083,1,61.0,1,1.0,0.0,0.0,56,5,3,2,4235.0,1675,2560.0,1.079,3862,76,0.949,0.396,0,1,0,0,1
719504433,1,63.0,0,0.0,1.0,1.0,54,4,3,3,18064.0,1695,16369.0,0.838,3434,71,0.479,0.094,0,1,0,0,1
801977733,1,40.0,2,0.0,0.0,0.0,34,4,2,2,2395.0,1437,958.0,0.787,4481,82,0.822,0.6,1,0,0,0,1
720986958,1,50.0,2,1.0,1.0,0.0,40,6,2,5,8307.0,2517,5790.0,1.743,2293,36,0.8,0.303,1,0,1,0,0
788715483,1,44.0,5,1.0,0.0,0.0,28,2,2,2,1558.0,879,679.0,0.874,4805,86,0.792,0.564,1,0,0,0,1
709558608,1,39.0,3,0.0,2.0,0.0,31,2,2,3,2844.0,2065,779.0,0.638,7345,73,0.738,0.726,0,1,0,0,1
713766183,1,49.0,0,0.0,2.0,0.0,36,5,3,4,16156.0,2517,13639.0,0.804,4160,81,0.653,0.156,0,1,0,0,1
718697583,1,45.0,3,1.0,1.0,0.0,36,6,3,2,19629.0,0,19629.0,0.766,4073,79,0.881,0.0,0,1,1,0,0
720977358,1,50.0,2,0.0,0.0,0.0,36,3,2,2,2528.0,1689,839.0,0.514,4269,78,0.857,0.668,1,0,0,0,1
743420208,1,47.0,2,1.0,0.0,0.0,40,2,2,2,4822.0,1882,2940.0,0.833,13816,121,0.891,0.39,1,0,0,0,1
779400183,1,42.0,3,1.0,1.0,0.0,31,3,3,4,2934.0,2517,417.0,0.868,2484,55,0.774,0.858,0,1,0,0,1
771776808,0,44.0,4,0.0,1.0,0.0,33,5,4,3,1527.0,0,1527.0,0.531,1877,38,0.462,0.0,0,1,0,1,0
780219483,1,61.0,0,1.0,0.0,0.0,51,4,2,1,2250.0,1041,1209.0,0.678,1339,28,0.867,0.463,1,0,0,1,0
812785158,1,42.0,4,0.0,0.0,0.0,37,4,3,2,2411.0,1797,614.0,0.607,4331,63,0.5,0.745,0,1,0,1,0
823848183,1,39.0,1,0.0,0.0,3.0,35,1,2,3,15987.0,1494,14493.0,0.731,8438,92,0.84,0.093,1,0,0,0,1
719372583,1,57.0,3,1.0,3.0,0.0,36,2,2,1,17268.0,1197,16071.0,0.637,4077,90,0.698,0.069,0,1,0,0,1
708788583,0,64.0,1,1.0,0.0,0.0,56,3,1,2,6167.0,0,6167.0,0.422,1648,43,0.536,0.0,1,0,0,0,1
713610933,1,40.0,2,0.0,0.0,0.0,26,3,2,1,2708.0,0,2708.0,0.572,4277,90,0.636,0.0,1,0,0,1,0
712412958,1,,3,2.0,1.0,1.0,33,1,1,2,18266.0,822,17444.0,0.875,14615,124,0.797,0.045,1,0,0,1,0
712778658,1,52.0,3,1.0,0.0,0.0,39,4,3,3,2001.0,909,1092.0,0.772,4238,63,0.8,0.454,1,0,0,1,0
710572458,1,36.0,3,0.0,0.0,0.0,24,4,1,1,15439.0,0,15439.0,0.742,2069,43,0.536,0.0,1,0,0,1,0
719277033,1,44.0,3,0.0,1.0,0.0,34,5,3,1,8997.0,708,8289.0,0.586,4558,62,0.676,0.079,0,1,0,0,1
719782458,1,49.0,1,1.0,1.0,0.0,39,3,3,3,7201.0,1992,5209.0,0.778,3981,76,0.949,0.277,1,0,0,1,0
713333433,0,49.0,3,0.0,1.0,0.0,41,3,4,4,18075.0,0,18075.0,0.531,1477,30,0.5,0.0,0,1,0,0,1
718673358,0,35.0,3,2.0,2.0,0.0,30,5,3,4,13590.0,1528,12062.0,0.728,2137,52,0.486,0.112,0,1,0,1,0
711050058,1,33.0,2,0.0,1.0,0.0,23,4,2,4,6732.0,0,6732.0,0.856,1644,45,0.731,0.0,1,0,0,1,0
789173958,1,45.0,2,1.0,0.0,0.0,34,4,1,2,1438.3,877,561.3,0.743,4283,76,0.617,0.61,1,0,0,1,0
718708908,1,58.0,4,1.0,1.0,0.0,36,6,2,4,5967.0,2350,3617.0,0.543,1426,29,0.812,0.394,0,1,0,1,0
820593033,1,43.0,2,1.0,1.0,1.0,39,3,1,2,18524.0,1736,16788.0,0.762,4496,64,0.882,0.094,1,0,0,0,1
716311683,1,43.0,4,1.0,2.0,0.0,36,4,1,2,32733.0,1448,31285.0,0.655,3452,54,0.862,0.044,0,1,0,1,0
823609383,1,43.0,4,1.0,1.0,0.0,39,4,1,3,1438.3,0,1438.3,0.68,4528,83,1.128,0.0,1,0,0,0,1
714554808,1,51.0,1,1.0,0.0,0.0,40,3,3,0,2774.0,1362,1412.0,0.866,4802,91,0.685,0.491,1,0,0,1,0
708428958,1,39.0,2,0.0,2.0,2.0,33,1,3,2,34516.0,0,34516.0,0.724,9179,113,0.766,0.0,0,1,0,0,1
712311258,1,48.0,3,0.0,1.0,0.0,36,5,3,3,1906.0,1259,647.0,0.932,4634,54,0.862,0.661,1,0,0,0,1
789903708,1,45.0,2,0.0,1.0,0.0,35,6,3,2,4505.0,1562,2943.0,0.604,3968,68,0.619,0.347,1,0,0,0,1
717991533,1,44.0,2,0.0,1.0,0.0,36,3,3,2,3843.0,1460,2383.0,0.811,16461,105,0.909,0.38,0,1,0,1,0
709556208,1,40.0,3,1.0,1.0,1.0,28,2,1,2,22361.0,1873,20488.0,0.701,7586,94,0.567,0.084,1,0,0,0,1
713503983,1,55.0,3,1.0,1.0,0.0,36,5,1,3,2240.0,1231,1009.0,0.637,3623,71,0.69,0.55,1,0,0,1,0
718299933,1,42.0,3,0.0,1.0,0.0,30,3,3,4,4333.0,739,3594.0,0.69,15903,100,0.754,0.171,0,1,0,1,0
711700158,1,47.0,2,0.0,0.0,0.0,39,5,3,2,1580.0,620,960.0,0.746,4384,70,0.522,0.392,1,0,0,0,1
719712633,1,64.0,1,1.0,0.0,0.0,52,6,4,3,1709.0,895,814.0,1.656,1673,32,0.882,0.524,0,1,0,1,0
711370458,1,49.0,5,1.0,0.0,2.0,38,1,2,2,15016.0,2016,13000.0,0.709,7685,84,0.527,0.134,1,0,0,1,0
789344358,1,57.0,1,0.0,0.0,0.0,47,4,1,3,3416.0,2468,948.0,0.598,1536,42,0.556,0.722,1,0,0,1,0
720413658,1,44.0,2,0.0,3.0,0.0,31,2,1,3,6176.0,905,5271.0,0.805,15102,95,0.792,0.147,0,1,0,1,0
711231558,1,58.0,3,0.0,1.0,0.0,40,6,1,3,8308.0,2517,5791.0,1.455,1915,37,1.056,0.303,0,1,0,1,0
718292283,1,,1,0.0,1.0,0.0,42,1,3,1,3416.0,1970,1446.0,0.804,8254,75,0.596,0.577,1,0,0,0,1
717978033,1,36.0,1,0.0,0.0,0.0,36,5,3,4,5257.0,1572,3685.0,0.732,2822,73,0.659,0.299,1,0,0,0,1
775267158,1,43.0,3,1.0,1.0,0.0,37,2,1,3,2476.0,1396,1080.0,0.838,8785,111,0.609,0.564,1,0,0,1,0
712303908,1,47.0,4,1.0,0.0,0.0,38,3,1,2,2633.0,1924,709.0,0.806,3407,66,0.535,0.731,1,0,0,1,0
805261983,1,35.0,4,0.0,0.0,0.0,30,6,3,4,1626.0,979,647.0,1.467,2847,61,0.968,0.602,1,0,0,1,0
715497558,0,44.0,1,1.0,0.0,0.0,36,6,3,3,3052.0,0,3052.0,0.868,2598,47,0.469,0.0,1,0,0,1,0
720835308,1,49.0,2,0.0,0.0,0.0,34,6,1,3,3017.0,0,3017.0,0.702,4389,72,0.636,0.0,1,0,0,1,0
815727183,1,36.0,3,0.0,2.0,0.0,31,6,1,1,5228.0,1443,3785.0,0.934,2683,62,0.938,0.276,0,1,0,0,1
710092683,1,38.0,2,1.0,2.0,0.0,30,2,3,2,3735.0,1421,2314.0,0.57,1837,47,0.741,0.38,0,1,0,1,0
711688983,1,51.0,2,0.0,2.0,0.0,38,4,2,3,21382.0,1692,19690.0,0.731,3060,66,0.65,0.079,0,1,1,0,0
716986458,1,44.0,3,0.0,0.0,0.0,36,1,3,2,9766.0,1575,8191.0,0.661,7605,101,0.603,0.161,1,0,0,0,1
718103733,1,41.0,4,0.0,0.0,0.0,31,4,3,4,2934.0,933,2001.0,0.898,4253,66,0.737,0.318,1,0,0,1,0
719006508,1,34.0,2,1.0,1.0,0.0,36,5,1,3,2763.0,1913,850.0,0.598,4136,69,0.568,0.692,0,1,0,1,0
714533058,1,53.0,3,1.0,0.0,0.0,43,4,2,3,1438.3,721,717.3,0.601,4606,86,0.955,0.501,1,0,0,1,0
815767983,1,45.0,0,1.0,1.0,0.0,40,4,3,3,1438.3,0,1438.3,0.555,4869,66,0.737,0.0,0,1,0,1,0
719767683,0,46.0,0,1.0,2.0,0.0,39,2,3,3,16983.0,0,16983.0,1.061,8526,79,0.837,0.0,0,1,0,0,1
711375558,1,48.0,2,0.0,1.0,0.0,34,2,3,1,3072.0,1734,1338.0,0.754,4540,78,0.857,0.564,1,0,0,0,1
814219008,1,65.0,1,2.0,1.0,0.0,56,5,2,2,1456.0,867,589.0,0.725,3953,69,0.725,0.595,0,1,0,0,1
711663858,1,28.0,1,2.0,0.0,0.0,13,4,3,3,20030.0,1204,18826.0,0.979,15862,127,0.693,0.06,0,1,0,0,1
796931508,0,42.0,4,0.0,1.0,0.0,36,4,3,4,1871.0,0,1871.0,0.73,2593,48,0.548,0.0,0,1,0,0,1
708681708,0,51.0,2,0.0,0.0,0.0,43,5,3,2,3245.0,0,3245.0,0.553,1977,29,0.261,0.0,1,0,0,0,1
714139308,1,53.0,3,0.0,1.0,0.0,42,2,5,1,1438.3,0,1438.3,0.895,4722,81,0.841,0.0,0,1,0,1,0
807971658,1,47.0,3,0.0,0.0,0.0,42,1,2,3,3669.0,2517,1152.0,0.83,13931,112,0.836,0.686,1,0,0,1,0
720620058,1,41.0,4,0.0,2.0,0.0,36,4,3,2,23124.0,1746,21378.0,0.807,1959,50,0.724,0.076,0,1,0,0,1
794831733,1,45.0,5,1.0,0.0,0.0,39,4,3,2,2156.0,1208,948.0,0.569,1345,28,0.647,0.56,1,0,0,1,0
718421808,1,56.0,2,0.0,0.0,0.0,43,6,3,2,3068.0,1765,1303.0,0.853,4611,73,0.698,0.575,1,0,0,1,0
710186958,1,45.0,3,0.0,0.0,0.0,32,6,3,4,9294.0,2000,7294.0,0.637,4431,82,0.673,0.215,1,0,0,0,1
771982083,1,44.0,4,2.0,2.0,0.0,33,3,1,3,4552.0,1144,3408.0,0.709,14418,104,0.677,0.251,0,1,0,1,0
789237333,1,47.0,4,2.0,1.0,0.0,36,4,2,5,20237.0,1593,18644.0,0.811,15041,102,1.0,0.079,0,1,1,0,0
708947208,1,36.0,2,1.0,2.0,0.0,17,4,3,1,2900.0,2029,871.0,0.846,2631,72,0.6,0.7,0,1,0,0,1
713435058,1,49.0,5,0.0,0.0,0.0,42,5,2,3,1972.0,1489,483.0,0.69,4715,66,0.65,0.755,1,0,1,0,0
713064783,1,60.0,1,0.0,1.0,0.0,48,3,3,4,5362.0,2057,3305.0,0.763,4205,83,0.766,0.384,1,0,0,0,1
712570458,1,51.0,2,0.0,0.0,0.0,33,2,1,3,5625.0,1640,3985.0,0.893,7890,75,0.875,0.292,1,0,0,1,0
716458983,1,60.0,0,0.0,1.0,0.0,36,5,1,3,3281.0,837,2444.0,1.859,1424,29,1.417,0.255,0,1,0,1,0
713199558,1,57.0,3,2.0,0.0,0.0,44,5,3,2,1737.0,813,924.0,0.756,3669,58,0.812,0.468,1,0,0,0,1
714078558,0,62.0,1,0.0,1.0,0.0,53,2,1,1,5249.0,0,5249.0,0.758,1315,31,0.722,0.0,1,0,0,1,0
710218233,1,43.0,3,0.0,1.0,0.0,35,4,3,3,2297.0,1044,1253.0,0.591,3161,65,0.711,0.455,1,0,0,0,1
720879708,1,52.0,2,0.0,2.0,0.0,44,3,2,4,28186.0,1308,26878.0,0.679,2853,64,0.73,0.046,0,1,0,0,1
709741608,1,,2,0.0,2.0,0.0,36,3,1,2,4546.0,0,4546.0,0.651,3739,53,0.963,0.0,0,1,0,0,1
721023708,1,47.0,4,0.0,1.0,0.0,36,3,3,3,17557.0,0,17557.0,0.667,2142,62,0.378,0.0,0,1,0,1,0
708341958,1,31.0,1,1.0,0.0,0.0,21,2,2,3,2061.0,1904,157.0,0.786,4480,86,0.87,0.924,1,0,1,0,0
711152658,1,44.0,4,1.0,3.0,1.0,36,2,2,1,34516.0,1635,32881.0,0.768,7219,86,0.564,0.047,0,1,0,0,1
